제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-02188,A,AST-103,2025-10-12 5:30:00,2025-10-12 6:33:00,G
Prod-02189,A,AST-116,2025-10-12 8:05:00,2025-10-12 10:46:00,G
Prod-02190,A,AST-117,2025-10-12 11:55:00,2025-10-12 14:47:00,G
Prod-02191,A,AST-103,2025-10-12 15:48:00,2025-10-12 17:17:00,G
Prod-02192,A,AST-110,2025-10-12 18:21:00,2025-10-12 19:47:00,G
Prod-02193,A,AST-114,2025-10-12 21:48:00,2025-10-12 23:09:00,B
Prod-02194,A,AST-113,2025-10-12 23:09:00,2025-10-13 1:54:00,G
Prod-02195,A,AST-101,2025-10-13 3:22:00,2025-10-13 4:54:00,G
Prod-02196,A,AST-115,2025-10-13 5:38:00,2025-10-13 6:40:00,G
Prod-02197,A,AST-105,2025-10-13 7:31:00,2025-10-13 10:00:00,G
Prod-02198,A,AST-115,2025-10-13 10:49:00,2025-10-13 12:43:00,G
Prod-02199,A,AST-110,2025-10-13 13:28:00,2025-10-13 16:04:00,G
Prod-02200,A,AST-113,2025-10-13 17:03:00,2025-10-13 18:35:00,G
Prod-02201,A,AST-112,2025-10-13 20:08:00,2025-10-13 23:03:00,G
Prod-02202,A,AST-104,2025-10-14 0:36:00,2025-10-14 2:16:00,G
Prod-02203,A,AST-114,2025-10-14 4:06:00,2025-10-14 6:59:00,G
Prod-02204,A,AST-101,2025-10-14 7:30:00,2025-10-14 9:11:00,G
Prod-02205,A,AST-114,2025-10-14 10:12:00,2025-10-14 11:54:00,G
Prod-02206,A,AST-102,2025-10-14 12:47:00,2025-10-14 15:22:00,G
Prod-02207,A,AST-107,2025-10-14 16:28:00,2025-10-14 18:25:00,G
Prod-02208,A,AST-111,2025-10-14 19:10:00,2025-10-14 21:02:00,G
Prod-02209,A,AST-118,2025-10-14 22:43:00,2025-10-15 0:28:00,G
Prod-02210,A,AST-117,2025-10-15 1:26:00,2025-10-15 2:32:00,G
Prod-02211,A,AST-102,2025-10-15 4:20:00,2025-10-15 6:26:00,G
Prod-02212,A,AST-115,2025-10-15 7:59:00,2025-10-15 9:12:00,G
Prod-02213,A,AST-103,2025-10-15 10:56:00,2025-10-15 13:21:00,G
Prod-02214,A,AST-106,2025-10-15 14:38:00,2025-10-15 17:04:00,G
Prod-02215,A,AST-107,2025-10-15 18:47:00,2025-10-15 20:54:00,G
Prod-02216,A,AST-117,2025-10-15 22:31:00,2025-10-16 1:00:00,G
Prod-02217,A,AST-107,2025-10-16 1:47:00,2025-10-16 2:55:00,G
Prod-02218,A,AST-108,2025-10-16 3:31:00,2025-10-16 6:00:00,G
Prod-02219,A,AST-103,2025-10-16 7:43:00,2025-10-16 9:19:00,G
Prod-02220,A,AST-110,2025-10-16 10:05:00,2025-10-16 12:31:00,G
Prod-02221,A,AST-110,2025-10-16 13:46:00,2025-10-16 16:25:00,G
Prod-02222,A,AST-112,2025-10-16 18:01:00,2025-10-16 19:31:00,G
Prod-02223,A,AST-106,2025-10-16 21:06:00,2025-10-16 23:09:00,G
Prod-02224,A,AST-113,2025-10-16 23:57:00,2025-10-17 1:54:00,G
Prod-02225,A,AST-102,2025-10-17 2:42:00,2025-10-17 4:07:00,G
Prod-02226,A,AST-116,2025-10-17 4:46:00,2025-10-17 7:23:00,G
Prod-02227,A,AST-110,2025-10-17 8:55:00,2025-10-17 11:14:00,G
Prod-02228,A,AST-110,2025-10-17 11:57:00,2025-10-17 13:34:00,G
Prod-02229,A,AST-112,2025-10-17 13:57:00,2025-10-17 16:47:00,G
Prod-02230,A,AST-115,2025-10-17 17:36:00,2025-10-17 20:28:00,G
Prod-02231,A,AST-101,2025-10-17 22:22:00,2025-10-17 23:56:00,G
Prod-02232,A,AST-115,2025-10-18 0:35:00,2025-10-18 1:45:00,G
Prod-02233,A,AST-103,2025-10-18 2:57:00,2025-10-18 5:03:00,G
Prod-02234,A,AST-107,2025-10-18 6:26:00,2025-10-18 9:09:00,G
Prod-02235,A,AST-105,2025-10-18 10:10:00,2025-10-18 12:00:00,G
Prod-02236,A,AST-114,2025-10-18 13:19:00,2025-10-18 15:00:00,G
Prod-02237,A,AST-109,2025-10-18 15:47:00,2025-10-18 16:47:00,G
Prod-02238,A,AST-111,2025-10-18 17:12:00,2025-10-18 18:19:00,B
Prod-02239,A,AST-105,2025-10-18 18:19:00,2025-10-18 20:03:00,B
Prod-02240,A,AST-105,2025-10-18 20:03:00,2025-10-18 21:33:00,G
Prod-02241,A,AST-104,2025-10-18 22:39:00,2025-10-19 0:28:00,G
Prod-02242,A,AST-111,2025-10-19 1:11:00,2025-10-19 3:11:00,G
Prod-02243,A,AST-102,2025-10-19 4:32:00,2025-10-19 6:20:00,G
Prod-02244,A,AST-117,2025-10-19 7:42:00,2025-10-19 9:22:00,G
Prod-02245,A,AST-102,2025-10-19 10:19:00,2025-10-19 13:08:00,G
Prod-02246,A,AST-115,2025-10-19 14:58:00,2025-10-19 16:50:00,G
Prod-02247,A,AST-116,2025-10-19 18:35:00,2025-10-19 20:02:00,G
Prod-02248,A,AST-116,2025-10-19 21:14:00,2025-10-20 0:01:00,G
Prod-02249,A,AST-103,2025-10-20 1:19:00,2025-10-20 3:01:00,G
Prod-02250,A,AST-111,2025-10-20 4:32:00,2025-10-20 6:13:00,B
Prod-02251,A,AST-103,2025-10-20 6:13:00,2025-10-20 7:38:00,G
Prod-02252,A,AST-106,2025-10-20 8:42:00,2025-10-20 9:54:00,G
Prod-02253,A,AST-116,2025-10-20 11:16:00,2025-10-20 13:33:00,G
Prod-02254,A,AST-104,2025-10-20 15:07:00,2025-10-20 16:57:00,G
Prod-02255,A,AST-115,2025-10-20 17:53:00,2025-10-20 19:47:00,G
Prod-02256,A,AST-108,2025-10-20 21:05:00,2025-10-20 22:18:00,G
Prod-02257,A,AST-108,2025-10-21 0:09:00,2025-10-21 3:01:00,G
Prod-02258,A,AST-110,2025-10-21 3:39:00,2025-10-21 4:43:00,G
Prod-02259,A,AST-117,2025-10-21 5:24:00,2025-10-21 8:24:00,G
Prod-02260,A,AST-115,2025-10-21 10:08:00,2025-10-21 12:13:00,G
Prod-02261,A,AST-118,2025-10-21 12:53:00,2025-10-21 14:59:00,G
Prod-02262,A,AST-112,2025-10-21 16:37:00,2025-10-21 18:17:00,G
Prod-02263,A,AST-118,2025-10-21 19:29:00,2025-10-21 21:17:00,G
Prod-02264,A,AST-116,2025-10-21 22:41:00,2025-10-22 1:19:00,G
Prod-02265,A,AST-114,2025-10-22 2:02:00,2025-10-22 5:01:00,G
Prod-02266,A,AST-103,2025-10-22 6:16:00,2025-10-22 7:53:00,G
Prod-02267,A,AST-110,2025-10-22 8:36:00,2025-10-22 11:17:00,G
Prod-02268,A,AST-102,2025-10-22 12:01:00,2025-10-22 13:15:00,G
Prod-02269,A,AST-102,2025-10-22 14:18:00,2025-10-22 17:13:00,G
Prod-02270,A,AST-113,2025-10-22 18:09:00,2025-10-22 20:35:00,G
Prod-02271,A,AST-106,2025-10-22 21:25:00,2025-10-22 23:56:00,G
Prod-02272,A,AST-113,2025-10-23 0:40:00,2025-10-23 3:40:00,G
Prod-02273,A,AST-107,2025-10-23 4:13:00,2025-10-23 5:55:00,G
Prod-02274,A,AST-114,2025-10-23 6:38:00,2025-10-23 7:41:00,G
Prod-02275,A,AST-117,2025-10-23 8:26:00,2025-10-23 10:31:00,G
Prod-02276,A,AST-109,2025-10-23 11:36:00,2025-10-23 13:16:00,G
Prod-02277,A,AST-103,2025-10-23 13:56:00,2025-10-23 15:42:00,G
Prod-02278,A,AST-117,2025-10-23 16:20:00,2025-10-23 18:21:00,G
Prod-02279,A,AST-112,2025-10-23 19:40:00,2025-10-23 22:21:00,G
Prod-02280,A,AST-113,2025-10-23 22:54:00,2025-10-24 0:52:00,G
Prod-02281,A,AST-109,2025-10-24 1:34:00,2025-10-24 3:29:00,G
Prod-02282,A,AST-114,2025-10-24 4:15:00,2025-10-24 5:41:00,G
Prod-02283,A,AST-116,2025-10-24 7:13:00,2025-10-24 9:46:00,G
Prod-02284,A,AST-107,2025-10-24 11:27:00,2025-10-24 13:00:00,G
Prod-02285,A,AST-105,2025-10-24 13:56:00,2025-10-24 15:04:00,G
Prod-02286,A,AST-116,2025-10-24 16:23:00,2025-10-24 18:25:00,G
Prod-02287,A,AST-107,2025-10-24 20:12:00,2025-10-24 22:30:00,G
Prod-02288,A,AST-111,2025-10-24 23:47:00,2025-10-25 0:51:00,G
Prod-02289,A,AST-111,2025-10-25 2:39:00,2025-10-25 5:37:00,G
Prod-02290,A,AST-115,2025-10-25 6:54:00,2025-10-25 9:26:00,G
Prod-02291,A,AST-109,2025-10-25 9:56:00,2025-10-25 12:20:00,G
Prod-02292,A,AST-110,2025-10-25 13:23:00,2025-10-25 14:53:00,G
Prod-02293,A,AST-115,2025-10-25 16:44:00,2025-10-25 18:31:00,G
Prod-02294,A,AST-106,2025-10-25 19:06:00,2025-10-25 22:05:00,G
Prod-02295,A,AST-109,2025-10-25 23:59:00,2025-10-26 1:34:00,G
Prod-02296,A,AST-111,2025-10-26 3:23:00,2025-10-26 5:31:00,G
Prod-02297,A,AST-118,2025-10-26 7:20:00,2025-10-26 9:22:00,G
Prod-02298,A,AST-104,2025-10-26 10:39:00,2025-10-26 13:37:00,G
Prod-02299,A,AST-114,2025-10-26 14:25:00,2025-10-26 16:37:00,G
Prod-02300,A,AST-112,2025-10-26 18:14:00,2025-10-26 20:32:00,G
Prod-02301,A,AST-113,2025-10-26 22:22:00,2025-10-27 0:49:00,G
Prod-02302,A,AST-110,2025-10-27 2:43:00,2025-10-27 4:34:00,G
Prod-02303,A,AST-106,2025-10-27 5:27:00,2025-10-27 8:14:00,G
Prod-02304,A,AST-107,2025-10-27 9:45:00,2025-10-27 12:06:00,G
Prod-02305,A,AST-106,2025-10-27 13:37:00,2025-10-27 15:06:00,G
Prod-02306,A,AST-109,2025-10-27 16:05:00,2025-10-27 18:57:00,G
Prod-02307,A,AST-118,2025-10-27 20:01:00,2025-10-27 22:32:00,G
Prod-02308,A,AST-110,2025-10-27 23:52:00,2025-10-28 1:05:00,G
Prod-02309,A,AST-114,2025-10-28 1:56:00,2025-10-28 4:10:00,G
Prod-02310,A,AST-113,2025-10-28 5:31:00,2025-10-28 7:28:00,G
Prod-02311,A,AST-118,2025-10-28 8:33:00,2025-10-28 11:23:00,G
Prod-02312,A,AST-114,2025-10-28 13:00:00,2025-10-28 15:46:00,G
Prod-02313,A,AST-115,2025-10-28 17:08:00,2025-10-28 18:12:00,G
Prod-02314,A,AST-111,2025-10-28 19:27:00,2025-10-28 21:57:00,G
Prod-02315,A,AST-117,2025-10-28 22:51:00,2025-10-29 0:43:00,G
Prod-02316,A,AST-108,2025-10-29 2:12:00,2025-10-29 4:32:00,G
Prod-02317,A,AST-110,2025-10-29 4:58:00,2025-10-29 6:47:00,G
Prod-02318,A,AST-117,2025-10-29 7:58:00,2025-10-29 9:08:00,G
Prod-02319,A,AST-108,2025-10-29 10:14:00,2025-10-29 12:05:00,G
Prod-02320,A,AST-118,2025-10-29 13:41:00,2025-10-29 15:36:00,G
Prod-02321,A,AST-112,2025-10-29 17:03:00,2025-10-29 19:13:00,G
Prod-02322,A,AST-104,2025-10-29 21:01:00,2025-10-29 22:21:00,G
Prod-02323,A,AST-105,2025-10-29 23:44:00,2025-10-30 1:00:00,G
Prod-02324,A,AST-117,2025-10-30 2:33:00,2025-10-30 4:40:00,G
Prod-02325,A,AST-108,2025-10-30 5:36:00,2025-10-30 8:14:00,G
Prod-02326,A,AST-117,2025-10-30 9:22:00,2025-10-30 11:24:00,B
Prod-02327,A,AST-104,2025-10-30 11:24:00,2025-10-30 12:54:00,G
Prod-02328,A,AST-109,2025-10-30 13:29:00,2025-10-30 15:34:00,G
Prod-02329,A,AST-103,2025-10-30 16:41:00,2025-10-30 18:47:00,G
Prod-02330,A,AST-103,2025-10-30 20:19:00,2025-10-30 21:46:00,G
Prod-02331,A,AST-104,2025-10-30 23:10:00,2025-10-31 2:07:00,G
Prod-02332,A,AST-118,2025-10-31 3:37:00,2025-10-31 6:33:00,G
Prod-02333,A,AST-104,2025-10-31 7:17:00,2025-10-31 9:40:00,G
Prod-02334,A,AST-109,2025-10-31 10:35:00,2025-10-31 12:10:00,G
Prod-02335,A,AST-108,2025-10-31 13:25:00,2025-10-31 15:05:00,G
Prod-02336,A,AST-109,2025-10-31 16:49:00,2025-10-31 18:35:00,G
Prod-02337,A,AST-112,2025-10-31 18:55:00,2025-10-31 20:49:00,G
Prod-02338,A,AST-118,2025-10-31 22:27:00,2025-11-01 0:09:00,G
Prod-02339,A,AST-101,2025-11-01 0:50:00,2025-11-01 3:40:00,G
Prod-02340,A,AST-118,2025-11-01 5:39:00,2025-11-01 8:17:00,G
Prod-02341,A,AST-118,2025-11-01 8:49:00,2025-11-01 10:42:00,G
Prod-02342,A,AST-106,2025-11-01 12:09:00,2025-11-01 14:15:00,G
Prod-02343,A,AST-102,2025-11-01 15:14:00,2025-11-01 16:53:00,G
Prod-02344,A,AST-110,2025-11-01 18:28:00,2025-11-01 21:24:00,G
Prod-02345,A,AST-113,2025-11-01 23:15:00,2025-11-02 1:14:00,G
Prod-02346,A,AST-112,2025-11-02 2:03:00,2025-11-02 3:59:00,G
Prod-02347,A,AST-117,2025-11-02 4:48:00,2025-11-02 5:55:00,G
Prod-02348,A,AST-106,2025-11-02 7:22:00,2025-11-02 9:01:00,G
Prod-02349,A,AST-102,2025-11-02 10:28:00,2025-11-02 12:51:00,G
Prod-02350,A,AST-101,2025-11-02 13:54:00,2025-11-02 16:52:00,G
Prod-02351,A,AST-109,2025-11-02 17:43:00,2025-11-02 19:44:00,B
Prod-02352,A,AST-104,2025-11-02 19:44:00,2025-11-02 21:29:00,G
Prod-02353,A,AST-111,2025-11-02 22:19:00,2025-11-03 0:07:00,G
Prod-02354,A,AST-116,2025-11-03 1:43:00,2025-11-03 3:26:00,G
Prod-02355,A,AST-112,2025-11-03 4:24:00,2025-11-03 6:45:00,G
Prod-02356,A,AST-102,2025-11-03 8:25:00,2025-11-03 9:52:00,G
Prod-02357,A,AST-115,2025-11-03 11:01:00,2025-11-03 12:07:00,G
Prod-02358,A,AST-110,2025-11-03 12:45:00,2025-11-03 15:05:00,G
Prod-02359,A,AST-101,2025-11-03 16:44:00,2025-11-03 18:48:00,G
Prod-02360,A,AST-109,2025-11-03 20:07:00,2025-11-03 21:10:00,G
Prod-02361,A,AST-102,2025-11-03 22:49:00,2025-11-04 0:01:00,G
Prod-02362,A,AST-105,2025-11-04 0:35:00,2025-11-04 3:02:00,G
Prod-02363,A,AST-118,2025-11-04 3:38:00,2025-11-04 5:21:00,G
Prod-02364,A,AST-112,2025-11-04 7:08:00,2025-11-04 9:52:00,G
Prod-02365,A,AST-114,2025-11-04 11:20:00,2025-11-04 13:20:00,G
Prod-02366,A,AST-101,2025-11-04 14:37:00,2025-11-04 16:59:00,G
Prod-02367,A,AST-113,2025-11-04 18:37:00,2025-11-04 21:29:00,G
Prod-02368,A,AST-109,2025-11-04 22:35:00,2025-11-05 1:18:00,G
Prod-02369,A,AST-109,2025-11-05 2:53:00,2025-11-05 5:34:00,G
Prod-02370,A,AST-115,2025-11-05 7:11:00,2025-11-05 9:02:00,G
Prod-02371,A,AST-103,2025-11-05 10:15:00,2025-11-05 12:19:00,G
Prod-02372,A,AST-113,2025-11-05 13:16:00,2025-11-05 15:00:00,G
Prod-02373,A,AST-111,2025-11-05 15:59:00,2025-11-05 17:07:00,G
Prod-02374,A,AST-108,2025-11-05 18:27:00,2025-11-05 21:07:00,G
Prod-02375,A,AST-115,2025-11-05 22:40:00,2025-11-05 23:53:00,G
Prod-02376,A,AST-106,2025-11-06 1:06:00,2025-11-06 3:27:00,G
Prod-02377,A,AST-106,2025-11-06 5:20:00,2025-11-06 7:04:00,B
Prod-02378,A,AST-118,2025-11-06 7:04:00,2025-11-06 9:39:00,G
Prod-02379,A,AST-116,2025-11-06 10:09:00,2025-11-06 12:38:00,G
Prod-02380,A,AST-110,2025-11-06 14:10:00,2025-11-06 16:09:00,G
Prod-02381,A,AST-110,2025-11-06 17:29:00,2025-11-06 19:12:00,G
Prod-02382,A,AST-107,2025-11-06 20:18:00,2025-11-06 22:55:00,G
Prod-02383,A,AST-117,2025-11-07 0:43:00,2025-11-07 3:01:00,G
Prod-02384,A,AST-105,2025-11-07 4:43:00,2025-11-07 7:14:00,B
Prod-02385,A,AST-117,2025-11-07 7:14:00,2025-11-07 9:20:00,G
Prod-02386,A,AST-114,2025-11-07 10:28:00,2025-11-07 11:45:00,G
Prod-02387,A,AST-108,2025-11-07 12:35:00,2025-11-07 15:17:00,G
Prod-02388,A,AST-104,2025-11-07 15:43:00,2025-11-07 16:56:00,G
Prod-02389,A,AST-115,2025-11-07 18:19:00,2025-11-07 20:55:00,G
Prod-02390,A,AST-118,2025-11-07 22:16:00,2025-11-08 0:44:00,G
Prod-02391,A,AST-114,2025-11-08 1:54:00,2025-11-08 4:23:00,G
Prod-02392,A,AST-114,2025-11-08 5:30:00,2025-11-08 7:06:00,G
Prod-02393,A,AST-112,2025-11-08 8:35:00,2025-11-08 10:58:00,G
Prod-02394,A,AST-104,2025-11-08 12:30:00,2025-11-08 14:56:00,G
Prod-02395,A,AST-109,2025-11-08 15:48:00,2025-11-08 16:59:00,G
Prod-02396,A,AST-111,2025-11-08 18:17:00,2025-11-08 21:00:00,G
Prod-02397,A,AST-116,2025-11-08 22:35:00,2025-11-09 0:40:00,G
Prod-02398,A,AST-103,2025-11-09 1:22:00,2025-11-09 2:55:00,G
Prod-02399,A,AST-109,2025-11-09 3:49:00,2025-11-09 5:34:00,G
Prod-02400,A,AST-111,2025-11-09 6:30:00,2025-11-09 8:17:00,G
Prod-02401,A,AST-117,2025-11-09 9:26:00,2025-11-09 12:17:00,B
Prod-02402,A,AST-115,2025-11-09 12:17:00,2025-11-09 14:39:00,G
Prod-02403,A,AST-115,2025-11-09 16:15:00,2025-11-09 17:17:00,G
Prod-02404,A,AST-106,2025-11-09 19:04:00,2025-11-09 20:09:00,G
Prod-02405,A,AST-108,2025-11-09 21:32:00,2025-11-09 22:57:00,G
Prod-02406,A,AST-109,2025-11-09 23:31:00,2025-11-10 0:49:00,G
Prod-02407,A,AST-108,2025-11-10 1:32:00,2025-11-10 3:00:00,G
Prod-02408,A,AST-116,2025-11-10 3:40:00,2025-11-10 4:47:00,G
Prod-02409,A,AST-110,2025-11-10 6:10:00,2025-11-10 7:51:00,G
Prod-02410,A,AST-108,2025-11-10 8:57:00,2025-11-10 10:34:00,G
Prod-02411,A,AST-107,2025-11-10 11:54:00,2025-11-10 14:33:00,G
Prod-02412,A,AST-109,2025-11-10 15:50:00,2025-11-10 18:39:00,G
Prod-02413,A,AST-117,2025-11-10 19:58:00,2025-11-10 21:01:00,B
Prod-02414,A,AST-114,2025-11-10 21:01:00,2025-11-10 22:54:00,G
Prod-02415,A,AST-104,2025-11-11 0:30:00,2025-11-11 1:51:00,G
Prod-02416,A,AST-112,2025-11-11 3:35:00,2025-11-11 5:04:00,G
Prod-02417,A,AST-115,2025-11-11 5:55:00,2025-11-11 8:49:00,G
Prod-02418,A,AST-108,2025-11-11 9:54:00,2025-11-11 12:22:00,G
Prod-02419,A,AST-112,2025-11-11 14:07:00,2025-11-11 16:37:00,G
Prod-02420,A,AST-118,2025-11-11 17:29:00,2025-11-11 18:44:00,G
Prod-02421,A,AST-101,2025-11-11 19:29:00,2025-11-11 21:35:00,G
Prod-02422,A,AST-118,2025-11-11 22:57:00,2025-11-12 0:09:00,G
Prod-02423,A,AST-117,2025-11-12 1:31:00,2025-11-12 4:14:00,G
Prod-02424,A,AST-109,2025-11-12 5:33:00,2025-11-12 7:13:00,G
Prod-02425,A,AST-114,2025-11-12 7:43:00,2025-11-12 10:06:00,G
Prod-02426,A,AST-118,2025-11-12 11:51:00,2025-11-12 12:51:00,G
Prod-02427,A,AST-113,2025-11-12 14:13:00,2025-11-12 16:38:00,G
Prod-02428,A,AST-116,2025-11-12 17:36:00,2025-11-12 19:16:00,G
Prod-02429,A,AST-101,2025-11-12 20:07:00,2025-11-12 22:47:00,G
Prod-02430,A,AST-115,2025-11-13 0:37:00,2025-11-13 1:42:00,G
Prod-02431,A,AST-114,2025-11-13 2:17:00,2025-11-13 4:18:00,G
Prod-02432,A,AST-112,2025-11-13 5:58:00,2025-11-13 8:31:00,G
Prod-02433,A,AST-106,2025-11-13 10:01:00,2025-11-13 12:36:00,G
Prod-02434,A,AST-103,2025-11-13 14:07:00,2025-11-13 16:59:00,G
Prod-02435,A,AST-108,2025-11-13 17:42:00,2025-11-13 19:52:00,G
Prod-02436,A,AST-116,2025-11-13 21:11:00,2025-11-13 22:12:00,G
Prod-02437,A,AST-117,2025-11-13 23:40:00,2025-11-14 0:55:00,G
Prod-02438,A,AST-110,2025-11-14 2:00:00,2025-11-14 3:39:00,G
Prod-02439,A,AST-114,2025-11-14 5:03:00,2025-11-14 6:43:00,G
Prod-02440,A,AST-118,2025-11-14 7:26:00,2025-11-14 9:54:00,G
Prod-02441,A,AST-110,2025-11-14 10:39:00,2025-11-14 13:29:00,G
Prod-02442,A,AST-114,2025-11-14 14:57:00,2025-11-14 17:21:00,G
Prod-02443,A,AST-101,2025-11-14 18:56:00,2025-11-14 20:12:00,G
Prod-02444,A,AST-108,2025-11-14 21:39:00,2025-11-14 23:15:00,G
Prod-02445,A,AST-118,2025-11-15 0:32:00,2025-11-15 3:22:00,G
Prod-02446,A,AST-110,2025-11-15 4:22:00,2025-11-15 6:41:00,G
Prod-02447,A,AST-118,2025-11-15 7:24:00,2025-11-15 9:15:00,G
Prod-02448,A,AST-103,2025-11-15 10:23:00,2025-11-15 11:31:00,G
Prod-02449,A,AST-115,2025-11-15 12:38:00,2025-11-15 14:44:00,G
Prod-02450,A,AST-115,2025-11-15 16:04:00,2025-11-15 17:58:00,G
Prod-02451,A,AST-118,2025-11-15 19:21:00,2025-11-15 21:16:00,G
Prod-02452,A,AST-105,2025-11-15 22:29:00,2025-11-15 23:59:00,G
Prod-02453,A,AST-106,2025-11-16 0:43:00,2025-11-16 2:20:00,G
Prod-02454,A,AST-117,2025-11-16 3:32:00,2025-11-16 5:56:00,G
Prod-02455,A,AST-101,2025-11-16 7:48:00,2025-11-16 9:22:00,G
Prod-02456,A,AST-114,2025-11-16 10:23:00,2025-11-16 11:51:00,G
Prod-02457,A,AST-112,2025-11-16 12:30:00,2025-11-16 15:09:00,G
Prod-02458,A,AST-117,2025-11-16 15:46:00,2025-11-16 17:05:00,G
Prod-02459,A,AST-118,2025-11-16 18:00:00,2025-11-16 19:04:00,G
Prod-02460,A,AST-109,2025-11-16 20:21:00,2025-11-16 21:46:00,G
Prod-02461,A,AST-114,2025-11-16 22:32:00,2025-11-17 1:20:00,G
Prod-02462,A,AST-115,2025-11-17 2:43:00,2025-11-17 4:50:00,G
Prod-02463,A,AST-106,2025-11-17 6:23:00,2025-11-17 9:15:00,G
Prod-02464,A,AST-112,2025-11-17 10:45:00,2025-11-17 13:43:00,G
Prod-02465,A,AST-115,2025-11-17 15:23:00,2025-11-17 16:44:00,G
Prod-02466,A,AST-107,2025-11-17 18:26:00,2025-11-17 20:22:00,G
Prod-02467,A,AST-116,2025-11-17 21:51:00,2025-11-18 0:20:00,G
Prod-02468,A,AST-106,2025-11-18 2:03:00,2025-11-18 4:58:00,G
Prod-02469,A,AST-114,2025-11-18 6:19:00,2025-11-18 8:15:00,G
Prod-02470,A,AST-112,2025-11-18 9:55:00,2025-11-18 10:56:00,G
Prod-02471,A,AST-104,2025-11-18 12:12:00,2025-11-18 14:15:00,G
Prod-02472,A,AST-103,2025-11-18 15:15:00,2025-11-18 16:27:00,G
Prod-02473,A,AST-109,2025-11-18 18:15:00,2025-11-18 20:27:00,G
Prod-02474,A,AST-109,2025-11-18 21:48:00,2025-11-18 23:47:00,G
Prod-02475,A,AST-105,2025-11-19 1:01:00,2025-11-19 3:31:00,G
Prod-02476,A,AST-113,2025-11-19 5:22:00,2025-11-19 7:52:00,G
Prod-02477,A,AST-113,2025-11-19 8:40:00,2025-11-19 11:28:00,G
Prod-02478,A,AST-118,2025-11-19 12:29:00,2025-11-19 13:57:00,G
Prod-02479,A,AST-114,2025-11-19 14:28:00,2025-11-19 17:23:00,G
Prod-02480,A,AST-108,2025-11-19 18:28:00,2025-11-19 19:49:00,G
Prod-02481,A,AST-115,2025-11-19 20:22:00,2025-11-19 22:46:00,G
Prod-02482,A,AST-101,2025-11-20 0:23:00,2025-11-20 1:28:00,G
Prod-02483,A,AST-112,2025-11-20 2:39:00,2025-11-20 4:16:00,G
Prod-02484,A,AST-118,2025-11-20 6:08:00,2025-11-20 7:51:00,G
Prod-02485,A,AST-110,2025-11-20 9:22:00,2025-11-20 10:38:00,G
Prod-02486,A,AST-105,2025-11-20 12:08:00,2025-11-20 15:05:00,G
Prod-02487,A,AST-109,2025-11-20 16:20:00,2025-11-20 17:54:00,G
Prod-02488,A,AST-105,2025-11-20 18:51:00,2025-11-20 21:20:00,G
Prod-02489,A,AST-116,2025-11-20 22:40:00,2025-11-21 0:27:00,G
Prod-02490,A,AST-109,2025-11-21 1:25:00,2025-11-21 3:41:00,G
Prod-02491,A,AST-107,2025-11-21 4:39:00,2025-11-21 7:18:00,G
Prod-02492,A,AST-105,2025-11-21 8:40:00,2025-11-21 11:18:00,G
Prod-02493,A,AST-113,2025-11-21 13:13:00,2025-11-21 15:35:00,B
Prod-02494,A,AST-101,2025-11-21 15:35:00,2025-11-21 17:36:00,G
Prod-02495,A,AST-103,2025-11-21 18:40:00,2025-11-21 21:00:00,G
Prod-02496,A,AST-111,2025-11-21 21:42:00,2025-11-22 0:16:00,B
Prod-02497,A,AST-116,2025-11-22 0:16:00,2025-11-22 1:56:00,G
Prod-02498,A,AST-116,2025-11-22 2:29:00,2025-11-22 3:39:00,G
Prod-02499,A,AST-105,2025-11-22 5:32:00,2025-11-22 8:27:00,G
Prod-02500,A,AST-102,2025-11-22 9:53:00,2025-11-22 11:39:00,G
Prod-02501,A,AST-105,2025-11-22 12:33:00,2025-11-22 14:06:00,G
Prod-02502,A,AST-109,2025-11-22 15:25:00,2025-11-22 16:28:00,G
Prod-02503,A,AST-105,2025-11-22 17:34:00,2025-11-22 18:52:00,G
Prod-02504,A,AST-103,2025-11-22 20:23:00,2025-11-22 22:46:00,G
Prod-02505,A,AST-108,2025-11-22 23:38:00,2025-11-23 1:11:00,G
Prod-02506,A,AST-108,2025-11-23 2:30:00,2025-11-23 4:08:00,G
Prod-02507,A,AST-115,2025-11-23 5:18:00,2025-11-23 7:38:00,G
Prod-02508,A,AST-116,2025-11-23 8:35:00,2025-11-23 9:57:00,G
Prod-02509,A,AST-118,2025-11-23 11:14:00,2025-11-23 12:28:00,G
Prod-02510,A,AST-105,2025-11-23 13:42:00,2025-11-23 16:28:00,G
Prod-02511,A,AST-115,2025-11-23 17:18:00,2025-11-23 20:04:00,B
Prod-02512,A,AST-117,2025-11-23 20:04:00,2025-11-23 21:31:00,G
Prod-02513,A,AST-105,2025-11-23 22:11:00,2025-11-23 23:56:00,G
Prod-02514,A,AST-113,2025-11-24 1:28:00,2025-11-24 2:35:00,G
Prod-02515,A,AST-105,2025-11-24 4:01:00,2025-11-24 6:48:00,G
Prod-02516,A,AST-118,2025-11-24 7:39:00,2025-11-24 9:46:00,G
Prod-02517,A,AST-101,2025-11-24 11:19:00,2025-11-24 14:12:00,G
Prod-02518,A,AST-111,2025-11-24 15:21:00,2025-11-24 16:27:00,G
Prod-02519,A,AST-101,2025-11-24 17:43:00,2025-11-24 19:21:00,G
